key,index,random,target_pdf,pdf,social_ps,journal,publication_year,title,n_participants_after_exclusions,study_design_ignoring_trial_type_comparisons,n_groups_between,used_inferential_statistics,study,doi,author
62_37_37,62,37,37,37,NA,PS:S,2019,"Corrigendum: Comparing the Effects of Hypothetical Moral Preferences on Real-Life and Hypothetical Behavior: Commentary on Bostyn, Sevenhant, and Roets (2018)",NA,NA,NA,NA,NA,NA,NA
62_37_37,62,37,37,37,NA,PS:S,2019,"Corrigendum: Comparing the Effects of Hypothetical Moral Preferences on Real-Life and Hypothetical Behavior: Commentary on Bostyn, Sevenhant, and Roets (2018)",NA,NA,NA,NA,NA,NA,NA
62_37_37,62,37,37,37,NA,PS:S,2019,"Corrigendum: Comparing the Effects of Hypothetical Moral Preferences on Real-Life and Hypothetical Behavior: Commentary on Bostyn, Sevenhant, and Roets (2018)",NA,NA,NA,NA,NA,NA,NA
62_37_37,62,37,37,37,NA,PS:S,2019,"Corrigendum: Comparing the Effects of Hypothetical Moral Preferences on Real-Life and Hypothetical Behavior: Commentary on Bostyn, Sevenhant, and Roets (2018)",NA,NA,NA,NA,NA,NA,NA
62_37_37,62,37,37,37,NA,PS:S,2019,"Corrigendum: Comparing the Effects of Hypothetical Moral Preferences on Real-Life and Hypothetical Behavior: Commentary on Bostyn, Sevenhant, and Roets (2018)",NA,NA,NA,NA,NA,NA,NA
62_37_37,62,37,37,37,NA,PS:S,2019,"Corrigendum: Comparing the Effects of Hypothetical Moral Preferences on Real-Life and Hypothetical Behavior: Commentary on Bostyn, Sevenhant, and Roets (2018)",NA,NA,NA,NA,NA,NA,NA
62_37_37,62,37,37,37,NA,PS:S,2019,"Corrigendum: Comparing the Effects of Hypothetical Moral Preferences on Real-Life and Hypothetical Behavior: Commentary on Bostyn, Sevenhant, and Roets (2018)",NA,NA,NA,NA,NA,NA,NA
62_37_37,62,37,37,37,NA,PS:S,2019,"Corrigendum: Comparing the Effects of Hypothetical Moral Preferences on Real-Life and Hypothetical Behavior: Commentary on Bostyn, Sevenhant, and Roets (2018)",NA,NA,NA,NA,NA,NA,NA
62_37_37,62,37,37,37,NA,PS:S,2019,"Corrigendum: Comparing the Effects of Hypothetical Moral Preferences on Real-Life and Hypothetical Behavior: Commentary on Bostyn, Sevenhant, and Roets (2018)",NA,NA,NA,NA,NA,NA,NA
136_38_38,136,38,38,38,0,PS:S,2019,Using a psychopharmacogenetic approach to identify the pathways through which?and the people for whom?testosterone promotes aggression,400,m,NA,NA,NA,NA,NA
136_38_38,136,38,38,38,NA,PS:S,2019,Using a psychopharmacogenetic approach to identify the pathways through which?and the people for whom?testosterone promotes aggression,NA,NA,NA,NA,NA,NA,NA
136_38_38,136,38,38,38,NA,PS:S,2019,Using a psychopharmacogenetic approach to identify the pathways through which?and the people for whom?testosterone promotes aggression,NA,NA,NA,NA,NA,NA,NA
136_38_38,136,38,38,38,NA,PS:S,2019,Using a psychopharmacogenetic approach to identify the pathways through which?and the people for whom?testosterone promotes aggression,NA,NA,NA,NA,NA,NA,NA
136_38_38,136,38,38,38,NA,PS:S,2019,Using a psychopharmacogenetic approach to identify the pathways through which?and the people for whom?testosterone promotes aggression,NA,NA,NA,NA,NA,NA,NA
136_38_38,136,38,38,38,NA,PS:S,2019,Using a psychopharmacogenetic approach to identify the pathways through which?and the people for whom?testosterone promotes aggression,NA,NA,NA,NA,NA,NA,NA
136_38_38,136,38,38,38,NA,PS:S,2019,Using a psychopharmacogenetic approach to identify the pathways through which?and the people for whom?testosterone promotes aggression,NA,NA,NA,NA,NA,NA,NA
136_38_38,136,38,38,38,NA,PS:S,2019,Using a psychopharmacogenetic approach to identify the pathways through which?and the people for whom?testosterone promotes aggression,NA,NA,NA,NA,NA,NA,NA
136_38_38,136,38,38,38,NA,PS:S,2019,Using a psychopharmacogenetic approach to identify the pathways through which?and the people for whom?testosterone promotes aggression,NA,NA,NA,NA,NA,NA,NA
136_38_38,136,38,38,38,NA,PS:S,2019,Using a psychopharmacogenetic approach to identify the pathways through which?and the people for whom?testosterone promotes aggression,NA,NA,NA,NA,NA,NA,NA
3_39_39,3,39,39,39,1,PS:S,2019,"The ethical perils of personal, communal relations: A language perspective",95,b,NA,NA,NA,NA,NA
3_39_39,3,39,39,39,1,PS:S,2019,"The ethical perils of personal, communal relations: A language perspective",203,b,NA,NA,NA,NA,NA
3_39_39,3,39,39,39,1,PS:S,2019,"The ethical perils of personal, communal relations: A language perspective",120,b,NA,NA,NA,NA,NA
3_39_39,3,39,39,39,1,PS:S,2019,"The ethical perils of personal, communal relations: A language perspective",438,b,NA,NA,NA,NA,NA
3_39_39,3,39,39,39,1,PS:S,2019,"The ethical perils of personal, communal relations: A language perspective",134,b,NA,NA,NA,NA,NA
3_39_39,3,39,39,39,1,PS:S,2019,"The ethical perils of personal, communal relations: A language perspective",250,b,NA,NA,NA,NA,NA
3_39_39,3,39,39,39,1,PS:S,2019,"The ethical perils of personal, communal relations: A language perspective",301,b,NA,NA,NA,NA,NA
3_39_39,3,39,39,39,1,PS:S,2019,"The ethical perils of personal, communal relations: A language perspective",200,b,NA,NA,NA,NA,NA
3_39_39,3,39,39,39,1,PS:S,2019,"The ethical perils of personal, communal relations: A language perspective",1917.5,b,NA,NA,NA,NA,NA
3_39_39,3,39,39,39,NA,PS:S,2019,"The ethical perils of personal, communal relations: A language perspective",NA,NA,NA,NA,NA,NA,NA
34_40_40,34,40,40,40,0,PS:S,2019,Neurobiological functioning and the personality-trait hierarchy: Central serotonergic responsivity and the stability metatrait,466,b,NA,NA,NA,NA,NA
34_40_40,34,40,40,40,NA,PS:S,2019,Neurobiological functioning and the personality-trait hierarchy: Central serotonergic responsivity and the stability metatrait,NA,NA,NA,NA,NA,NA,NA
34_40_40,34,40,40,40,NA,PS:S,2019,Neurobiological functioning and the personality-trait hierarchy: Central serotonergic responsivity and the stability metatrait,NA,NA,NA,NA,NA,NA,NA
34_40_40,34,40,40,40,NA,PS:S,2019,Neurobiological functioning and the personality-trait hierarchy: Central serotonergic responsivity and the stability metatrait,NA,NA,NA,NA,NA,NA,NA
34_40_40,34,40,40,40,NA,PS:S,2019,Neurobiological functioning and the personality-trait hierarchy: Central serotonergic responsivity and the stability metatrait,NA,NA,NA,NA,NA,NA,NA
34_40_40,34,40,40,40,NA,PS:S,2019,Neurobiological functioning and the personality-trait hierarchy: Central serotonergic responsivity and the stability metatrait,NA,NA,NA,NA,NA,NA,NA
34_40_40,34,40,40,40,NA,PS:S,2019,Neurobiological functioning and the personality-trait hierarchy: Central serotonergic responsivity and the stability metatrait,NA,NA,NA,NA,NA,NA,NA
34_40_40,34,40,40,40,NA,PS:S,2019,Neurobiological functioning and the personality-trait hierarchy: Central serotonergic responsivity and the stability metatrait,NA,NA,NA,NA,NA,NA,NA
34_40_40,34,40,40,40,NA,PS:S,2019,Neurobiological functioning and the personality-trait hierarchy: Central serotonergic responsivity and the stability metatrait,NA,NA,NA,NA,NA,NA,NA
34_40_40,34,40,40,40,NA,PS:S,2019,Neurobiological functioning and the personality-trait hierarchy: Central serotonergic responsivity and the stability metatrait,NA,NA,NA,NA,NA,NA,NA
159_41_41,159,41,41,41,1,PS:S,2019,Subtle linguistic cues increase girls? engagement in science,95,b,NA,NA,NA,NA,NA
159_41_41,159,41,41,41,1,PS:S,2019,Subtle linguistic cues increase girls? engagement in science,89.5,b,NA,NA,NA,NA,NA
159_41_41,159,41,41,41,1,PS:S,2019,Subtle linguistic cues increase girls? engagement in science,168.5,b,NA,NA,NA,NA,NA
159_41_41,159,41,41,41,1,PS:S,2019,Subtle linguistic cues increase girls? engagement in science,182.5,b,NA,NA,NA,NA,NA
159_41_41,159,41,41,41,NA,PS:S,2019,Subtle linguistic cues increase girls? engagement in science,NA,NA,NA,NA,NA,NA,NA
159_41_41,159,41,41,41,NA,PS:S,2019,Subtle linguistic cues increase girls? engagement in science,NA,NA,NA,NA,NA,NA,NA
159_41_41,159,41,41,41,NA,PS:S,2019,Subtle linguistic cues increase girls? engagement in science,NA,NA,NA,NA,NA,NA,NA
159_41_41,159,41,41,41,NA,PS:S,2019,Subtle linguistic cues increase girls? engagement in science,NA,NA,NA,NA,NA,NA,NA
159_41_41,159,41,41,41,NA,PS:S,2019,Subtle linguistic cues increase girls? engagement in science,NA,NA,NA,NA,NA,NA,NA
159_41_41,159,41,41,41,NA,PS:S,2019,Subtle linguistic cues increase girls? engagement in science,NA,NA,NA,NA,NA,NA,NA
160_42_42,160,42,42,42,0,PS:S,2019,"Conceptually rich, perceptually sparse: Object representations in 6-month-old infants? working memory",27.5,m,NA,NA,NA,NA,NA
160_42_42,160,42,42,42,0,PS:S,2019,"Conceptually rich, perceptually sparse: Object representations in 6-month-old infants? working memory",25,m,NA,NA,NA,NA,NA
160_42_42,160,42,42,42,0,PS:S,2019,"Conceptually rich, perceptually sparse: Object representations in 6-month-old infants? working memory",31,m,NA,NA,NA,NA,NA
160_42_42,160,42,42,42,0,PS:S,2019,"Conceptually rich, perceptually sparse: Object representations in 6-month-old infants? working memory",26,m,NA,NA,NA,NA,NA
160_42_42,160,42,42,42,NA,PS:S,2019,"Conceptually rich, perceptually sparse: Object representations in 6-month-old infants? working memory",NA,NA,NA,NA,NA,NA,NA
160_42_42,160,42,42,42,NA,PS:S,2019,"Conceptually rich, perceptually sparse: Object representations in 6-month-old infants? working memory",NA,NA,NA,NA,NA,NA,NA
160_42_42,160,42,42,42,NA,PS:S,2019,"Conceptually rich, perceptually sparse: Object representations in 6-month-old infants? working memory",NA,NA,NA,NA,NA,NA,NA
160_42_42,160,42,42,42,NA,PS:S,2019,"Conceptually rich, perceptually sparse: Object representations in 6-month-old infants? working memory",NA,NA,NA,NA,NA,NA,NA
160_42_42,160,42,42,42,NA,PS:S,2019,"Conceptually rich, perceptually sparse: Object representations in 6-month-old infants? working memory",NA,NA,NA,NA,NA,NA,NA
160_42_42,160,42,42,42,NA,PS:S,2019,"Conceptually rich, perceptually sparse: Object representations in 6-month-old infants? working memory",NA,NA,NA,NA,NA,NA,NA
57_43_43,57,43,43,43,0,PS:S,2019,How much knowledge is too little? When a lack of knowledge becomes a barrier to comprehension,3534,b,NA,NA,NA,NA,NA
57_43_43,57,43,43,43,NA,PS:S,2019,How much knowledge is too little? When a lack of knowledge becomes a barrier to comprehension,NA,NA,NA,NA,NA,NA,NA
57_43_43,57,43,43,43,NA,PS:S,2019,How much knowledge is too little? When a lack of knowledge becomes a barrier to comprehension,NA,NA,NA,NA,NA,NA,NA
57_43_43,57,43,43,43,NA,PS:S,2019,How much knowledge is too little? When a lack of knowledge becomes a barrier to comprehension,NA,NA,NA,NA,NA,NA,NA
57_43_43,57,43,43,43,NA,PS:S,2019,How much knowledge is too little? When a lack of knowledge becomes a barrier to comprehension,NA,NA,NA,NA,NA,NA,NA
57_43_43,57,43,43,43,NA,PS:S,2019,How much knowledge is too little? When a lack of knowledge becomes a barrier to comprehension,NA,NA,NA,NA,NA,NA,NA
57_43_43,57,43,43,43,NA,PS:S,2019,How much knowledge is too little? When a lack of knowledge becomes a barrier to comprehension,NA,NA,NA,NA,NA,NA,NA
57_43_43,57,43,43,43,NA,PS:S,2019,How much knowledge is too little? When a lack of knowledge becomes a barrier to comprehension,NA,NA,NA,NA,NA,NA,NA
57_43_43,57,43,43,43,NA,PS:S,2019,How much knowledge is too little? When a lack of knowledge becomes a barrier to comprehension,NA,NA,NA,NA,NA,NA,NA
57_43_43,57,43,43,43,NA,PS:S,2019,How much knowledge is too little? When a lack of knowledge becomes a barrier to comprehension,NA,NA,NA,NA,NA,NA,NA
108_44_44,108,44,44,44,1,PS:S,2019,Differentiate to regulate: Low negative emotion differentiation is associated with ineffective use but not selection of emotion-regulation strategies,202,m,NA,NA,NA,NA,NA
108_44_44,108,44,44,44,1,PS:S,2019,Differentiate to regulate: Low negative emotion differentiation is associated with ineffective use but not selection of emotion-regulation strategies,101,m,NA,NA,NA,NA,NA
108_44_44,108,44,44,44,NA,PS:S,2019,Differentiate to regulate: Low negative emotion differentiation is associated with ineffective use but not selection of emotion-regulation strategies,NA,NA,NA,NA,NA,NA,NA
108_44_44,108,44,44,44,NA,PS:S,2019,Differentiate to regulate: Low negative emotion differentiation is associated with ineffective use but not selection of emotion-regulation strategies,NA,NA,NA,NA,NA,NA,NA
108_44_44,108,44,44,44,NA,PS:S,2019,Differentiate to regulate: Low negative emotion differentiation is associated with ineffective use but not selection of emotion-regulation strategies,NA,NA,NA,NA,NA,NA,NA
108_44_44,108,44,44,44,NA,PS:S,2019,Differentiate to regulate: Low negative emotion differentiation is associated with ineffective use but not selection of emotion-regulation strategies,NA,NA,NA,NA,NA,NA,NA
108_44_44,108,44,44,44,NA,PS:S,2019,Differentiate to regulate: Low negative emotion differentiation is associated with ineffective use but not selection of emotion-regulation strategies,NA,NA,NA,NA,NA,NA,NA
108_44_44,108,44,44,44,NA,PS:S,2019,Differentiate to regulate: Low negative emotion differentiation is associated with ineffective use but not selection of emotion-regulation strategies,NA,NA,NA,NA,NA,NA,NA
108_44_44,108,44,44,44,NA,PS:S,2019,Differentiate to regulate: Low negative emotion differentiation is associated with ineffective use but not selection of emotion-regulation strategies,NA,NA,NA,NA,NA,NA,NA
108_44_44,108,44,44,44,NA,PS:S,2019,Differentiate to regulate: Low negative emotion differentiation is associated with ineffective use but not selection of emotion-regulation strategies,NA,NA,NA,NA,NA,NA,NA
161_45_45,161,45,45,45,1,PS:S,2019,Do people know what they?re like in the moment?,434,m,NA,NA,NA,NA,NA
161_45_45,161,45,45,45,NA,PS:S,2019,Do people know what they?re like in the moment?,NA,NA,NA,NA,NA,NA,NA
161_45_45,161,45,45,45,NA,PS:S,2019,Do people know what they?re like in the moment?,NA,NA,NA,NA,NA,NA,NA
161_45_45,161,45,45,45,NA,PS:S,2019,Do people know what they?re like in the moment?,NA,NA,NA,NA,NA,NA,NA
161_45_45,161,45,45,45,NA,PS:S,2019,Do people know what they?re like in the moment?,NA,NA,NA,NA,NA,NA,NA
161_45_45,161,45,45,45,NA,PS:S,2019,Do people know what they?re like in the moment?,NA,NA,NA,NA,NA,NA,NA
161_45_45,161,45,45,45,NA,PS:S,2019,Do people know what they?re like in the moment?,NA,NA,NA,NA,NA,NA,NA
161_45_45,161,45,45,45,NA,PS:S,2019,Do people know what they?re like in the moment?,NA,NA,NA,NA,NA,NA,NA
161_45_45,161,45,45,45,NA,PS:S,2019,Do people know what they?re like in the moment?,NA,NA,NA,NA,NA,NA,NA
161_45_45,161,45,45,45,NA,PS:S,2019,Do people know what they?re like in the moment?,NA,NA,NA,NA,NA,NA,NA
16_46_46,16,46,46,46,NA,PS:S,2019,Corrigendum: ?Our Country Needs a Strong Leader Right Now?: Economic Inequality Enhances the Wish for a Strong Leader,NA,NA,NA,NA,NA,NA,NA
16_46_46,16,46,46,46,NA,PS:S,2019,Corrigendum: ?Our Country Needs a Strong Leader Right Now?: Economic Inequality Enhances the Wish for a Strong Leader,NA,NA,NA,NA,NA,NA,NA
16_46_46,16,46,46,46,NA,PS:S,2019,Corrigendum: ?Our Country Needs a Strong Leader Right Now?: Economic Inequality Enhances the Wish for a Strong Leader,NA,NA,NA,NA,NA,NA,NA
16_46_46,16,46,46,46,NA,PS:S,2019,Corrigendum: ?Our Country Needs a Strong Leader Right Now?: Economic Inequality Enhances the Wish for a Strong Leader,NA,NA,NA,NA,NA,NA,NA
16_46_46,16,46,46,46,NA,PS:S,2019,Corrigendum: ?Our Country Needs a Strong Leader Right Now?: Economic Inequality Enhances the Wish for a Strong Leader,NA,NA,NA,NA,NA,NA,NA
16_46_46,16,46,46,46,NA,PS:S,2019,Corrigendum: ?Our Country Needs a Strong Leader Right Now?: Economic Inequality Enhances the Wish for a Strong Leader,NA,NA,NA,NA,NA,NA,NA
16_46_46,16,46,46,46,NA,PS:S,2019,Corrigendum: ?Our Country Needs a Strong Leader Right Now?: Economic Inequality Enhances the Wish for a Strong Leader,NA,NA,NA,NA,NA,NA,NA
16_46_46,16,46,46,46,NA,PS:S,2019,Corrigendum: ?Our Country Needs a Strong Leader Right Now?: Economic Inequality Enhances the Wish for a Strong Leader,NA,NA,NA,NA,NA,NA,NA
16_46_46,16,46,46,46,NA,PS:S,2019,Corrigendum: ?Our Country Needs a Strong Leader Right Now?: Economic Inequality Enhances the Wish for a Strong Leader,NA,NA,NA,NA,NA,NA,NA
16_46_46,16,46,46,46,NA,PS:S,2019,Corrigendum: ?Our Country Needs a Strong Leader Right Now?: Economic Inequality Enhances the Wish for a Strong Leader,NA,NA,NA,NA,NA,NA,NA
67_47_47,67,47,47,47,NA,PS:S,2019,"\Mutualistic coupling between vocabulary and reasoning in young children: A replication and extension of the study by Kievit et al. (2017)\\: Erratum\""""",NA,NA,NA,NA,NA,NA,NA
67_47_47,67,47,47,47,NA,PS:S,2019,"\Mutualistic coupling between vocabulary and reasoning in young children: A replication and extension of the study by Kievit et al. (2017)\\: Erratum\""""",NA,NA,NA,NA,NA,NA,NA
67_47_47,67,47,47,47,NA,PS:S,2019,"\Mutualistic coupling between vocabulary and reasoning in young children: A replication and extension of the study by Kievit et al. (2017)\\: Erratum\""""",NA,NA,NA,NA,NA,NA,NA
67_47_47,67,47,47,47,NA,PS:S,2019,"\Mutualistic coupling between vocabulary and reasoning in young children: A replication and extension of the study by Kievit et al. (2017)\\: Erratum\""""",NA,NA,NA,NA,NA,NA,NA
67_47_47,67,47,47,47,NA,PS:S,2019,"\Mutualistic coupling between vocabulary and reasoning in young children: A replication and extension of the study by Kievit et al. (2017)\\: Erratum\""""",NA,NA,NA,NA,NA,NA,NA
67_47_47,67,47,47,47,NA,PS:S,2019,"\Mutualistic coupling between vocabulary and reasoning in young children: A replication and extension of the study by Kievit et al. (2017)\\: Erratum\""""",NA,NA,NA,NA,NA,NA,NA
67_47_47,67,47,47,47,NA,PS:S,2019,"\Mutualistic coupling between vocabulary and reasoning in young children: A replication and extension of the study by Kievit et al. (2017)\\: Erratum\""""",NA,NA,NA,NA,NA,NA,NA
67_47_47,67,47,47,47,NA,PS:S,2019,"\Mutualistic coupling between vocabulary and reasoning in young children: A replication and extension of the study by Kievit et al. (2017)\\: Erratum\""""",NA,NA,NA,NA,NA,NA,NA
67_47_47,67,47,47,47,NA,PS:S,2019,"\Mutualistic coupling between vocabulary and reasoning in young children: A replication and extension of the study by Kievit et al. (2017)\\: Erratum\""""",NA,NA,NA,NA,NA,NA,NA
67_47_47,67,47,47,47,NA,PS:S,2019,"\Mutualistic coupling between vocabulary and reasoning in young children: A replication and extension of the study by Kievit et al. (2017)\\: Erratum\""""",NA,NA,NA,NA,NA,NA,NA
195_48_48,195,48,48,48,NA,PS:S,2019,Corrigendum: The Decoy Effect as a Nudge: Boosting Hand Hygiene With a Worse Option,NA,NA,NA,NA,NA,NA,NA
195_48_48,195,48,48,48,NA,PS:S,2019,Corrigendum: The Decoy Effect as a Nudge: Boosting Hand Hygiene With a Worse Option,NA,NA,NA,NA,NA,NA,NA
195_48_48,195,48,48,48,NA,PS:S,2019,Corrigendum: The Decoy Effect as a Nudge: Boosting Hand Hygiene With a Worse Option,NA,NA,NA,NA,NA,NA,NA
195_48_48,195,48,48,48,NA,PS:S,2019,Corrigendum: The Decoy Effect as a Nudge: Boosting Hand Hygiene With a Worse Option,NA,NA,NA,NA,NA,NA,NA
195_48_48,195,48,48,48,NA,PS:S,2019,Corrigendum: The Decoy Effect as a Nudge: Boosting Hand Hygiene With a Worse Option,NA,NA,NA,NA,NA,NA,NA
195_48_48,195,48,48,48,NA,PS:S,2019,Corrigendum: The Decoy Effect as a Nudge: Boosting Hand Hygiene With a Worse Option,NA,NA,NA,NA,NA,NA,NA
195_48_48,195,48,48,48,NA,PS:S,2019,Corrigendum: The Decoy Effect as a Nudge: Boosting Hand Hygiene With a Worse Option,NA,NA,NA,NA,NA,NA,NA
195_48_48,195,48,48,48,NA,PS:S,2019,Corrigendum: The Decoy Effect as a Nudge: Boosting Hand Hygiene With a Worse Option,NA,NA,NA,NA,NA,NA,NA
195_48_48,195,48,48,48,NA,PS:S,2019,Corrigendum: The Decoy Effect as a Nudge: Boosting Hand Hygiene With a Worse Option,NA,NA,NA,NA,NA,NA,NA
195_48_48,195,48,48,48,NA,PS:S,2019,Corrigendum: The Decoy Effect as a Nudge: Boosting Hand Hygiene With a Worse Option,NA,NA,NA,NA,NA,NA,NA
19_49_49,19,49,49,49,0,PS:S,2019,Visually entrained theta oscillations increase for unexpected events in the infant brain,38,w,NA,NA,NA,NA,NA
19_49_49,19,49,49,49,NA,PS:S,2019,Visually entrained theta oscillations increase for unexpected events in the infant brain,NA,NA,NA,NA,NA,NA,NA
19_49_49,19,49,49,49,NA,PS:S,2019,Visually entrained theta oscillations increase for unexpected events in the infant brain,NA,NA,NA,NA,NA,NA,NA
19_49_49,19,49,49,49,NA,PS:S,2019,Visually entrained theta oscillations increase for unexpected events in the infant brain,NA,NA,NA,NA,NA,NA,NA
19_49_49,19,49,49,49,NA,PS:S,2019,Visually entrained theta oscillations increase for unexpected events in the infant brain,NA,NA,NA,NA,NA,NA,NA
19_49_49,19,49,49,49,NA,PS:S,2019,Visually entrained theta oscillations increase for unexpected events in the infant brain,NA,NA,NA,NA,NA,NA,NA
19_49_49,19,49,49,49,NA,PS:S,2019,Visually entrained theta oscillations increase for unexpected events in the infant brain,NA,NA,NA,NA,NA,NA,NA
19_49_49,19,49,49,49,NA,PS:S,2019,Visually entrained theta oscillations increase for unexpected events in the infant brain,NA,NA,NA,NA,NA,NA,NA
19_49_49,19,49,49,49,NA,PS:S,2019,Visually entrained theta oscillations increase for unexpected events in the infant brain,NA,NA,NA,NA,NA,NA,NA
19_49_49,19,49,49,49,NA,PS:S,2019,Visually entrained theta oscillations increase for unexpected events in the infant brain,NA,NA,NA,NA,NA,NA,NA
196_50_50,196,50,50,50,0,PS:S,2019,The Decoy Effect as a Nudge: Boosting Hand Hygiene With a Worse Option,40,m,NA,NA,NA,NA,NA
196_50_50,196,50,50,50,0,PS:S,2019,The Decoy Effect as a Nudge: Boosting Hand Hygiene With a Worse Option,40,m,NA,NA,NA,NA,NA
196_50_50,196,50,50,50,0,PS:S,2019,The Decoy Effect as a Nudge: Boosting Hand Hygiene With a Worse Option,83,m,NA,NA,NA,NA,NA
196_50_50,196,50,50,50,NA,PS:S,2019,The Decoy Effect as a Nudge: Boosting Hand Hygiene With a Worse Option,NA,NA,NA,NA,NA,NA,NA
196_50_50,196,50,50,50,NA,PS:S,2019,The Decoy Effect as a Nudge: Boosting Hand Hygiene With a Worse Option,NA,NA,NA,NA,NA,NA,NA
196_50_50,196,50,50,50,NA,PS:S,2019,The Decoy Effect as a Nudge: Boosting Hand Hygiene With a Worse Option,NA,NA,NA,NA,NA,NA,NA
196_50_50,196,50,50,50,NA,PS:S,2019,The Decoy Effect as a Nudge: Boosting Hand Hygiene With a Worse Option,NA,NA,NA,NA,NA,NA,NA
196_50_50,196,50,50,50,NA,PS:S,2019,The Decoy Effect as a Nudge: Boosting Hand Hygiene With a Worse Option,NA,NA,NA,NA,NA,NA,NA
196_50_50,196,50,50,50,NA,PS:S,2019,The Decoy Effect as a Nudge: Boosting Hand Hygiene With a Worse Option,NA,NA,NA,NA,NA,NA,NA
196_50_50,196,50,50,50,NA,PS:S,2019,The Decoy Effect as a Nudge: Boosting Hand Hygiene With a Worse Option,NA,NA,NA,NA,NA,NA,NA
7_1_1,7,1,1,1,NA,PSPB,2015,America and the age of genocide: Labeling a third-party conflict ?genocide? decreases support for intervention among ingroup-glorifying Americans because they down-regulate guilt and perceived responsibility to intervene,319,b,NA,NA,NA,NA,NA
7_1_1,7,1,1,1,NA,PSPB,2015,America and the age of genocide: Labeling a third-party conflict ?genocide? decreases support for intervention among ingroup-glorifying Americans because they down-regulate guilt and perceived responsibility to intervene,214,b,NA,NA,NA,NA,NA
7_1_1,7,1,1,1,NA,PSPB,2015,America and the age of genocide: Labeling a third-party conflict ?genocide? decreases support for intervention among ingroup-glorifying Americans because they down-regulate guilt and perceived responsibility to intervene,253,b,NA,NA,NA,NA,NA
7_1_1,7,1,1,1,NA,PSPB,2015,America and the age of genocide: Labeling a third-party conflict ?genocide? decreases support for intervention among ingroup-glorifying Americans because they down-regulate guilt and perceived responsibility to intervene,NA,NA,NA,NA,NA,NA,NA
7_1_1,7,1,1,1,NA,PSPB,2015,America and the age of genocide: Labeling a third-party conflict ?genocide? decreases support for intervention among ingroup-glorifying Americans because they down-regulate guilt and perceived responsibility to intervene,NA,NA,NA,NA,NA,NA,NA
7_1_1,7,1,1,1,NA,PSPB,2015,America and the age of genocide: Labeling a third-party conflict ?genocide? decreases support for intervention among ingroup-glorifying Americans because they down-regulate guilt and perceived responsibility to intervene,NA,NA,NA,NA,NA,NA,NA
7_1_1,7,1,1,1,NA,PSPB,2015,America and the age of genocide: Labeling a third-party conflict ?genocide? decreases support for intervention among ingroup-glorifying Americans because they down-regulate guilt and perceived responsibility to intervene,NA,NA,NA,NA,NA,NA,NA
7_1_1,7,1,1,1,NA,PSPB,2015,America and the age of genocide: Labeling a third-party conflict ?genocide? decreases support for intervention among ingroup-glorifying Americans because they down-regulate guilt and perceived responsibility to intervene,NA,NA,NA,NA,NA,NA,NA
7_1_1,7,1,1,1,NA,PSPB,2015,America and the age of genocide: Labeling a third-party conflict ?genocide? decreases support for intervention among ingroup-glorifying Americans because they down-regulate guilt and perceived responsibility to intervene,NA,NA,NA,NA,NA,NA,NA
7_1_1,7,1,1,1,NA,PSPB,2015,America and the age of genocide: Labeling a third-party conflict ?genocide? decreases support for intervention among ingroup-glorifying Americans because they down-regulate guilt and perceived responsibility to intervene,NA,NA,NA,NA,NA,NA,NA
100_2_2,100,2,2,2,NA,PSPB,2015,"Flipping the switch: Power, social dominance, and expectancies of mental energy change",74,b,NA,NA,NA,NA,NA
100_2_2,100,2,2,2,NA,PSPB,2015,"Flipping the switch: Power, social dominance, and expectancies of mental energy change",91,b,NA,NA,NA,NA,NA
100_2_2,100,2,2,2,NA,PSPB,2015,"Flipping the switch: Power, social dominance, and expectancies of mental energy change",80,b,NA,NA,NA,NA,NA
100_2_2,100,2,2,2,NA,PSPB,2015,"Flipping the switch: Power, social dominance, and expectancies of mental energy change",NA,NA,NA,NA,NA,NA,NA
100_2_2,100,2,2,2,NA,PSPB,2015,"Flipping the switch: Power, social dominance, and expectancies of mental energy change",NA,NA,NA,NA,NA,NA,NA
100_2_2,100,2,2,2,NA,PSPB,2015,"Flipping the switch: Power, social dominance, and expectancies of mental energy change",NA,NA,NA,NA,NA,NA,NA
100_2_2,100,2,2,2,NA,PSPB,2015,"Flipping the switch: Power, social dominance, and expectancies of mental energy change",NA,NA,NA,NA,NA,NA,NA
100_2_2,100,2,2,2,NA,PSPB,2015,"Flipping the switch: Power, social dominance, and expectancies of mental energy change",NA,NA,NA,NA,NA,NA,NA
100_2_2,100,2,2,2,NA,PSPB,2015,"Flipping the switch: Power, social dominance, and expectancies of mental energy change",NA,NA,NA,NA,NA,NA,NA
100_2_2,100,2,2,2,NA,PSPB,2015,"Flipping the switch: Power, social dominance, and expectancies of mental energy change",NA,NA,NA,NA,NA,NA,NA
112_3_3,112,3,3,3,NA,PSPB,2015,The making of might-have-beens: Effects of free will belief on counterfactual thinking,93,b,NA,NA,NA,NA,NA
112_3_3,112,3,3,3,NA,PSPB,2015,The making of might-have-beens: Effects of free will belief on counterfactual thinking,125,b,NA,NA,NA,NA,NA
112_3_3,112,3,3,3,NA,PSPB,2015,The making of might-have-beens: Effects of free will belief on counterfactual thinking,112,b,NA,NA,NA,NA,NA
112_3_3,112,3,3,3,NA,PSPB,2015,The making of might-have-beens: Effects of free will belief on counterfactual thinking,60,b,NA,NA,NA,NA,NA
